id,focus,signal,slack,drag,confidence,score,lane
l001,move ordering,35,33,6,25,203,ship
l002,search width,35,34,6,55,265,ship
l003,endgame risk,35,35,6,85,327,ship
l004,position pressure,35,36,18,25,173,ship
l005,move ordering,35,37,18,55,235,ship
l006,search width,35,38,18,85,297,ship
l007,endgame risk,35,39,34,25,131,watch
l008,position pressure,35,40,34,55,193,ship
l009,move ordering,35,41,34,85,255,ship
l010,search width,60,42,6,25,296,ship
l011,endgame risk,60,43,6,55,358,ship
l012,position pressure,60,44,6,85,420,ship
l013,move ordering,60,45,18,25,266,ship
l014,search width,60,46,18,55,328,ship
l015,endgame risk,60,47,18,85,390,ship
l016,position pressure,60,48,34,25,224,ship
l017,move ordering,60,32,34,55,252,ship
l018,search width,60,33,34,85,314,ship
l019,endgame risk,85,34,6,25,355,ship
l020,position pressure,85,35,6,55,417,ship
l021,move ordering,85,36,6,85,479,ship
l022,search width,85,37,18,25,325,ship
l023,endgame risk,85,38,18,55,387,ship
l024,position pressure,85,39,18,85,449,ship
l025,move ordering,85,40,34,25,283,ship
l026,search width,85,41,34,55,345,ship
l027,endgame risk,85,42,34,85,407,ship
